id,year,month,date,day,location,notes,month(no),time,OSGridRef,latitude ,longitude,Nation
2865,1473,April,22,Thu,Northampton,,,,SP7565259707,52.230375,-0.893753,England
2866,1473,April,26,Mon,Northampton,,,,SP7565259707,52.230375,-0.893753,England
2867,1473,April,27,Tue,Northampton,,,,SP7565259707,52.230375,-0.893753,England
2868,1473,May,1,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2869,1473,May,5,Wed,Leicester Castle,,,,SK5822104188,52.632333,-1.141194,England
2870,1473,May,10,Mon,Nottingham,,,,SK5700040000,52.954357,-1.1530111,England
2871,1473,May,11,Tue,Nottingham,,,,SK5700040000,52.954357,-1.1530111,England
2872,1473,May,12,Wed,Nottingham,,,,SK5700040000,52.954357,-1.1530111,England
2873,1473,May,13,Thu,,,,,,,,
2874,1473,May,14,Fri,Lichfield,,,,SK1165709381,52.682,-1.829,England
2875,1473,May,15,Sat,,,,,,,,
2876,1473,May,16,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2877,1473,May,19,Wed,Lichfield,,,,SK1165709381,52.682,-1.829,England
2878,1473,May,20,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2879,1473,May,21,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2880,1473,May,23,Sun,Ludlow,,,,SO5121074682,52.368,-2.718,England
2881,1473,May,28,Fri,Ludlow,citing Privy Seals (but source not found - there are none for May),,,SO5121074682,52.368,-2.718,England
2882,1473,June,[Dates unclear],,Ludlow,"claiming to cite Privy Seals but again, source not found except for Coventry.]",,,SO5121074682,52.368,-2.718,England
2883,1473,June,[Dates unclear],,Coventry ,,,,SP3339279007,52.408056,-1.510556,England
2884,1473,June,[Dates unclear],,Kenilworth Castle,,,,SP2785272265,52.347752,-1.5925508,England
2885,1473,June,[Dates unclear],,Leicester,,,,SK5875204306,52.633333,-1.133333,England
2886,1473,June,19,Sat,Coventry ,,,,SP3339279007,52.408056,-1.510556,England
2887,1473,June,20,Sun,Coventry ,,,,SP3339279007,52.408056,-1.510556,England
2888,1473,June,21,Mon,Coventry ,,,,SP3339279007,52.408056,-1.510556,England
2889,1473,June,22,Tue,Kenilworth,[Killingworth] Castle,,,SP2966571524,52.341,-1.566,England
2890,1473,June,28,Mon,Fotheringhay Castle,,,,TL0618992974,52.524303,-0.4362695,England
2891,1473,June,30,Wed,Leicester Castle,,,,SK5822104188,52.632333,-1.141194,England
2892,1473,July,Dates unclear,,Nottingham,,,,SK5700040000,52.954357,-1.1530111,England
2893,1473,July,Dates unclear,,Leicester,,,,SK5875204306,52.633333,-1.133333,England
2894,1473,July,Dates unclear,,Stamford,,,,TF0282607016,52.651142,-0.48146188,England
2895,1473,July,Dates unclear,,Fotheringhay,,,,TL0605093186,52.526239,-0.43824508,England
2896,1473,July,4,Sun,Leicester Castle,,,,SK5822104188,52.632333,-1.141194,England
2897,1473,July,8,Thu,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
2898,1473,July,9,Fri,Leicester Castle,,,,SK5822104188,52.632333,-1.141194,England
2899,1473,July,10,Sat,,,,,,,,
2900,1473,July,11,Sun,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
2901,1473,July,15,Thu,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
2902,1473,July,24,Sat,Stamford,,,,TF0282607016,52.651142,-0.48146188,England
2903,1473,July,25,Sun,,,,,,,,
2904,1473,July,26,Mon,Stamford,,,,TF0282607016,52.651142,-0.48146188,England
2905,1473,July,27,Tue,Stamford,,,,TF0282607016,52.651142,-0.48146188,England
2906,1473,July,31,Sat,Fotheringhay Castle,,,,TL0618992974,52.524303,-0.4362695,England
2907,1473,August,2,Mon,Liddington,[Warren?],,,SU2069881496,51.532,-1.703,England
2908,1473,August,13,Fri,Shrewsbury,,,,SJ4915412526,52.708,-2.754,England
2909,1473,August,14,Sat,,,,,,,,
2910,1473,August,15,Sun,Shrewsbury,,,,SJ4915412526,52.708,-2.754,England
2911,1473,August,17,Tue,Shrewsbury,(birth of son Richard),,,SJ4915412526,52.708,-2.754,England
2912,1473,August,24,Tue,Lichfield,,,,SK1165709381,52.682,-1.829,England
2913,1473,August,28,Sat,Lichfield,,,,SK1165709381,52.682,-1.829,England
2914,1473,September,1,Wed,Lichfield,,,,SK1165709381,52.682,-1.829,England
2915,1473,September,6,Mon,Burton on Trent Monastery,,,,SK2510422613,52.8005,-1.6291,England
2916,1473,September,10,Fri,Nottingham Castle,week at Nottingham - citing Privy Seals but no other refs found,,,SK5690039436,52.9493,-1.1546,England
2917,1473,September,21,Tue,Leicester,"About this date, citing Privy Seals but no refs found",,,SK5875204306,52.633333,-1.133333,England
2918,1473,October,8,Fri,Westminster,Parl. reopened,,,TQ3016079670,51.500988,-0.12617168,England
2919,1473,October,13,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2920,1473,October,14,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2921,1473,October,15,Fri,,,,,,,,
2922,1473,October,16,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2923,1473,October,22,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2924,1473,October,23,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2925,1473,October,27,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2926,1473,October,28,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2927,1473,November,2,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2928,1473,November,3,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2929,1473,November,6,Sat,London?,Appears as London?,,,TQ3248081340,51.515457,-0.092140265,England
2930,1473,November,7,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2931,1473,November,8,Mon,,,,,,,,
2932,1473,November,9,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2933,1473,November,10,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2934,1473,November,11,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2935,1473,November,15,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2936,1473,November,16,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2937,1473,November,17,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2938,1473,November,18,Thu,,,,,,,,
2939,1473,November,19,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2940,1473,November,20,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2941,1473,November,21,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2942,1473,November,22,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2943,1473,November,23,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2944,1473,November,26,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2945,1473,November,27,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2946,1473,November,28,Sun,,,,,,,,
2947,1473,November,29,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2948,1473,November,30,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2949,1473,December,1,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2950,1473,December,2,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2951,1473,December,3,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2952,1473,December,4,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2953,1473,December,5,Sun,,,,,,,,
2954,1473,December,6,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2955,1473,December,7,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2956,1473,December,8,Wed,,,,,,,,
2957,1473,December,9,Thu,,,,,,,,
2958,1473,December,10,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2959,1473,December,11,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2960,1473,December,12,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2961,1473,December,13,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2962,1473,December,14,Tue,,,,,,,,
2963,1473,December,15,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2964,1473,December,16,Thu,,,,,,,,
2965,1473,December,17,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2966,1473,December,18,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2967,1473,December,19,Sun,,,,,,,,
2968,1473,December,20,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2969,1473,December,21,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2970,1473,December,22,Wed,,,,,,,,
2971,1473,December,23,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2972,1473,December,24,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2973,1473,December,25,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2974,1474,January,2,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2975,1474,January,3,Mon,,,,,,,,
2976,1474,January,4,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2977,1474,January,5,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2978,1474,January,5,Wed,manor of Sheen,,,,TQ1715275694,51.4681,-0.3148,England
2979,1474,January,8,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2980,1474,January,9,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2981,1474,January,10,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2982,1474,January,18,Tue,Berkhamsted,,,,SP9948207793,51.76,-0.56,England
2983,1474,January,25,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2984,1474,January,26,Wed,,,,,,,,
2985,1474,January,27,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2986,1474,January,28,Fri,,,,,,,,
2987,1474,January,29,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2988,1474,February,6,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2989,1474,February,7,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2990,1474,February,8,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2991,1474,February,9,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2992,1474,February,10,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2993,1474,February,11,Fri,Chelsea,[Chelchehith],,,TQ2726778096,51.4875,-0.1684,England
2994,1474,February,12,Sat,Chelsea,[Chelchehith],,,TQ2726778096,51.4875,-0.1684,England
2995,1474,February,13,Sun,Chelsea,[Chelchehith],,,TQ2726778096,51.4875,-0.1684,England
2996,1474,February,13,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2997,1474,February,14,Mon,Chelsea,[Chelchehith],,,TQ2726778096,51.4875,-0.1684,England
2998,1474,February,14,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
2999,1474,February,15,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3000,1474,February,18,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3001,1474,February,22,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3002,1474,February,23,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3003,1474,February,24,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3004,1474,February,25,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3005,1474,February,26,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3006,1474,February,27,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3007,1474,February,28,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3008,1474,March,4,Fri,,,,,,,,
3009,1474,March,5,Sat,,,,,,,,
3010,1474,March,6,Sun,Berkhamsted Castle,,,,SP9955108197,51.763611,-0.558889,England
3011,1474,March,17,Thu,Leicester Castle,,,,SK5822104188,52.632333,-1.141194,England
3012,1474,March,23,Wed,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3013,1474,March,24,Thu,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3014,1474,March,25,Fri,Derby,,,,SK3524236342,52.92334,-1.4772494,England
3015,1474,March,26,Sat,Derby,,,,SK3524236342,52.92334,-1.4772494,England
3016,1474,March,27,Sun,Derby,,,,SK3524236342,52.92334,-1.4772494,England
3017,1474,March,28,Mon,,,,,,,,
3018,1474,March,29,Tue,Burton on Trent Monastery,"Appears as ""Burton Abbey (Staffordshire)""",,,SK2510422613,52.8005,-1.6291,England
3019,1474,March,30,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3020,1474,April,4,Mon,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3021,1474,April,9,Sat,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3022,1474,April,10,Sun,,,,,,,,
3023,1474,April,11,Mon,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3024,1474,April,18,Mon,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3025,1474,April,19,Tue,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3026,1474,April,20,Wed,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
3027,1474,May,2,Mon,Coventry ,,,,SP3339279007,52.408056,-1.510556,England
3028,1474,May,3,Tue,Coventry ,,,,SP3339279007,52.408056,-1.510556,England
3029,1474,May,4,Wed,Daventry,,,,SP5743062758,52.26,-1.16,England
3030,1474,May,8,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3031,1474,May,9,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3032,1474,May,12,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3033,1474,May,16,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3034,1474,May,17,Tue,,,,,,,,
3035,1474,May,18,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3036,1474,May,19,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3037,1474,May,20,Fri,,,,,,,,
3038,1474,May,21,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3039,1474,May,24,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3040,1474,May,25,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3041,1474,May,28,Sat,Westminster,"Parl. prorogued, Richard created Duke of York, tournament",,,TQ3016079670,51.500988,-0.12617168,England
3042,1474,May,29,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3043,1474,May,30,Mon,,,,,,,,
3044,1474,May,31,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3045,1474,June,1,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3046,1474,June,2,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3047,1474,June,3,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3048,1474,June,4,Sat,,,,,,,,
3049,1474,June,5,Sun,,,,,,,,
3050,1474,June,6,Mon,Westminster,Parl. reopened,,,TQ3016079670,51.500988,-0.12617168,England
3051,1474,June,7,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3052,1474,June,8,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3053,1474,June,9,Thu,,,,,,,,
3054,1474,June,10,Fri,,,,,,,,
3055,1474,June,11,Sat,,,,,,,,
3056,1474,June,12,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3057,1474,June,13,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3058,1474,June,14,Tue,,,,,,,,
3059,1474,June,15,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3060,1474,June,16,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3061,1474,June,17,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3062,1474,June,18,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3063,1474,June,19,Sun,,,,,,,,
3064,1474,June,20,Mon,,,,,,,,
3065,1474,June,21,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3066,1474,June,22,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3067,1474,June,23,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3068,1474,June,24,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3069,1474,June,25,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3070,1474,June,26,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3071,1474,June,27,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3072,1474,June,28,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3073,1474,June,28,Tue,Fotheringhay Castle,,,,TL0618992974,52.524303,-0.4362695,England
3074,1474,June,29,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3075,1474,July,1,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3076,1474,July,2,Sat,,,,,,,,
3077,1474,July,3,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3078,1474,July,4,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3079,1474,July,5,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3080,1474,July,6,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3081,1474,July,7,Thu,,,,,,,,
3082,1474,July,8,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3083,1474,July,11,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3084,1474,July,12,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3085,1474,July,13,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3086,1474,July,14,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3087,1474,July,15,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3088,1474,July,16,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3089,1474,July,17,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3090,1474,July,18,Mon,Westminster,,Parl. prorogued,,TQ3016079670,51.500988,-0.12617168,England
3091,1474,July,19,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3092,1474,July,20,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3093,1474,July,23,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3094,1474,July,24,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3095,1474,July,25,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3096,1474,July,26,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3097,1474,July,27,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3098,1474,July,28,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3099,1474,July,29,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3100,1474,August,1,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3101,1474,August,2,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3102,1474,August,3,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3103,1474,August,4,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3104,1474,August,5,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
3105,1474,August,6,Sat,,,,,,,,
3106,1474,August,7,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3107,1474,August,10,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3108,1474,August,11,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3109,1474,August,12,Fri,,,,,,,,
3110,1474,August,13,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3111,1474,August,14,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3112,1474,August,15,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
3113,1474,August,15,Mon,Woburn,,,,SP9490033100,51.98826,-0.61942,England
3114,1474,August,18,Thu,city of London,,,,TQ3241681349,51.515556,-0.093056,England
3115,1474,August,19,Fri,city of London,,,,TQ3241681349,51.515556,-0.093056,England
3116,1474,August,20,Sat,,,,,,,,
3117,1474,August,21,Sun,city of London,,,,TQ3241681349,51.515556,-0.093056,England
3118,1474,August,24,Wed,manor of Guildford,,,,SU9691249315,51.234799,-0.61326532,England
3119,1474,August,25,Thu,Farnham,,,,SU8398146885,51.215,-0.799,England
3120,1474,September,4,Sun,manor of Woodstock,,,,SP4391716550,51.845833,-1.363889,England
3121,1474,September,8,Thu,manor of Woodstock,,,,SP4391716550,51.845833,-1.363889,England
3122,1474,September,18,Sun,Kenilworth,[Kyllingworth] Castle,,,SP2966571524,52.341,-1.566,England
3123,1474,September,19,Mon,Kenilworth Castle,,,,SP2785272265,52.347752,-1.5925508,England
3124,1474,September,20,Tue,Kenilworth Castle,,,,SP2785272265,52.347752,-1.5925508,England
3125,1474,September,28,Wed,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
